rule_idx,rule_name,rule_type,complexity,n_folds_successful,accuracy_mean,precision_mean,recall_mean,f1_mean,accuracy_std,precision_std,recall_std,f1_std,feature,feature1,feature2,thresholds_fold_0,thresholds_fold_1,thresholds_fold_2,thresholds_fold_3,thresholds_fold_4,thresholds_fold_5,thresholds_mean
892,(anom_swh_max_ma_5_swan > t1) OR (anom_swh_max_rel_change_3_swan > t2),or,2,6,0.5785388127853881,0.3141604202751161,0.614284533744873,0.415138928428265,0.043273122422643376,0.04608030642229375,0.08410231100141523,0.057903067464518315,anom_swh_max_ma_5_swan + anom_swh_max_rel_change_3_swan,anom_swh_max_ma_5_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_ma_5:0.1687 | anom_swh_max_rel_change_3:136.9221,anom_swh_max_ma_5:0.1923 | anom_swh_max_rel_change_3:242.2343,anom_swh_max_ma_5:0.1471 | anom_swh_max_rel_change_3:266.3923,anom_swh_max_ma_5:0.4608 | anom_swh_max_rel_change_3:-40.2923,anom_swh_max_ma_5:0.1518 | anom_swh_max_rel_change_3:247.0662,anom_swh_max_ma_5:0.2125 | anom_swh_max_rel_change_3:135.4656,anom_swh_max_ma_5:0.2222 | anom_swh_max_rel_change_3:164.6314
921,(anom_swh_max_ma_7_swan > t1) OR (anom_swh_max_rel_change_7_swan > t2),or,2,6,0.5963470319634703,0.3223797416293715,0.5905692147261338,0.4151216735223869,0.06310627836111989,0.04843143410237016,0.1145470887864338,0.06386830702823341,anom_swh_max_ma_7_swan + anom_swh_max_rel_change_7_swan,anom_swh_max_ma_7_swan,anom_swh_max_rel_change_7_swan,anom_swh_max_ma_7:0.179 | anom_swh_max_rel_change_7:167.3502,anom_swh_max_ma_7:0.3909 | anom_swh_max_rel_change_7:17.787,anom_swh_max_ma_7:0.3216 | anom_swh_max_rel_change_7:-56.974,anom_swh_max_ma_7:0.1578 | anom_swh_max_rel_change_7:24.7949,anom_swh_max_ma_7:0.1559 | anom_swh_max_rel_change_7:110.2493,anom_swh_max_ma_7:0.416 | anom_swh_max_rel_change_7:20.0241,anom_swh_max_ma_7:0.2702 | anom_swh_max_rel_change_7:47.2052
143,(anom_swh_max_abs_change_7_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,2,6,0.723744292237443,0.4513336207780652,0.39680263216640704,0.41511805856178624,0.05325265994644922,0.06510177591541737,0.04798180792456243,0.017033368414251543,anom_swh_max_abs_change_7_swan + anom_swh_max_rel_change_14_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_rel_change_14_swan,anom_swh_max_abs_change_7:0.0179 | anom_swh_max_rel_change_14:-96.8243,anom_swh_max_abs_change_7:0.0402 | anom_swh_max_rel_change_14:-21.9247,anom_swh_max_abs_change_7:0.2535 | anom_swh_max_rel_change_14:-91.2041,anom_swh_max_abs_change_7:0.0177 | anom_swh_max_rel_change_14:-93.4511,anom_swh_max_abs_change_7:0.0164 | anom_swh_max_rel_change_14:-96.0411,anom_swh_max_abs_change_7:0.2642 | anom_swh_max_rel_change_14:-63.9655,anom_swh_max_abs_change_7:0.1016 | anom_swh_max_rel_change_14:-77.2351
350,(anom_swh_max_rel_change_3_swan > t1) AND (swh_max_abs_change_5_swan > t2),and,2,6,0.7242009132420092,0.43892327481299914,0.39420945221498016,0.41462240132998013,0.0597249102712053,0.05803369739585305,0.045355264462906074,0.049275105254541055,anom_swh_max_rel_change_3_swan + swh_max_abs_change_5_swan,anom_swh_max_rel_change_3_swan,swh_max_abs_change_5_swan,anom_swh_max_rel_change_3:-51.206 | swh_max_abs_change_5:0.0413,anom_swh_max_rel_change_3:-90.9491 | swh_max_abs_change_5:0.0225,anom_swh_max_rel_change_3:-78.0946 | swh_max_abs_change_5:0.14,anom_swh_max_rel_change_3:-40.2923 | swh_max_abs_change_5:0.0175,anom_swh_max_rel_change_3:-40.0503 | swh_max_abs_change_5:0.0175,anom_swh_max_rel_change_3:-70.4301 | swh_max_abs_change_5:0.2755,anom_swh_max_rel_change_3:-61.8371 | swh_max_abs_change_5:0.0857
384,(anom_swh_max_rel_change_5_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,2,6,0.7420091324200913,0.48654813264787683,0.37421499122490826,0.41431645097543085,0.05242398916346898,0.04770752629089024,0.07541198258766088,0.048878471374665416,anom_swh_max_rel_change_5_swan + swh_max_rel_change_7_swan,anom_swh_max_rel_change_5_swan,swh_max_rel_change_7_swan,anom_swh_max_rel_change_5:-48.1386 | swh_max_rel_change_7:0.7512,anom_swh_max_rel_change_5:-94.4302 | swh_max_rel_change_7:8.3733,anom_swh_max_rel_change_5:-7.7828 | swh_max_rel_change_7:7.4951,anom_swh_max_rel_change_5:-50.3443 | swh_max_rel_change_7:0.7692,anom_swh_max_rel_change_5:-79.7456 | swh_max_rel_change_7:0.6672,anom_swh_max_rel_change_5:-44.3043 | swh_max_rel_change_7:34.5049,anom_swh_max_rel_change_5:-54.1243 | swh_max_rel_change_7:8.7602
345,(anom_swh_max_rel_change_3_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,2,6,0.7365296803652969,0.4674105564813413,0.3785620946895758,0.41419983100082663,0.04407516358964081,0.09414047283658289,0.0349331271777796,0.04611141942679675,anom_swh_max_rel_change_3_swan + anom_swh_max_trend_3_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_trend_3_swan,anom_swh_max_rel_change_3:-51.206 | anom_swh_max_trend_3:-0.013,anom_swh_max_rel_change_3:-53.4601 | anom_swh_max_trend_3:-0.0132,anom_swh_max_rel_change_3:-0.0595 | anom_swh_max_trend_3:-0.0111,anom_swh_max_rel_change_3:-40.2923 | anom_swh_max_trend_3:0.0395,anom_swh_max_rel_change_3:30.879 | anom_swh_max_trend_3:-0.0079,anom_swh_max_rel_change_3:-37.4072 | anom_swh_max_trend_3:0.0402,anom_swh_max_rel_change_3:-25.2577 | anom_swh_max_trend_3:0.0057
411,(anom_swh_max_rel_change_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,2,6,0.7447488584474886,0.4747753091982155,0.37058616907005043,0.4140187662007289,0.036839440094118624,0.08360183892756841,0.06280346449314235,0.06584413142110435,anom_swh_max_rel_change_7_swan + swh_max_trend_5_swan,anom_swh_max_rel_change_7_swan,swh_max_trend_5_swan,anom_swh_max_rel_change_7:-88.0256 | swh_max_trend_5:0.0343,anom_swh_max_rel_change_7:-99.1493 | swh_max_trend_5:0.0373,anom_swh_max_rel_change_7:-56.974 | swh_max_trend_5:0.0338,anom_swh_max_rel_change_7:-56.2323 | swh_max_trend_5:0.0019,anom_swh_max_rel_change_7:-88.0363 | swh_max_trend_5:0.0343,anom_swh_max_rel_change_7:20.0241 | swh_max_trend_5:0.034,anom_swh_max_rel_change_7:-61.3989 | swh_max_trend_5:0.0293
378,(anom_swh_max_rel_change_5_swan > t1) AND (swh_max_ma_3_swan > t2),and,2,6,0.7141552511415524,0.4279761904761905,0.41258355213612585,0.41377241585213237,0.05018678233437106,0.09635580626001111,0.08305953477685377,0.0709799090509735,anom_swh_max_rel_change_5_swan + swh_max_ma_3_swan,anom_swh_max_rel_change_5_swan,swh_max_ma_3_swan,anom_swh_max_rel_change_5:-48.1386 | swh_max_ma_3:1.99,anom_swh_max_rel_change_5:-94.4302 | swh_max_ma_3:1.8483,anom_swh_max_rel_change_5:-52.3711 | swh_max_ma_3:1.8608,anom_swh_max_rel_change_5:-85.095 | swh_max_ma_3:1.8675,anom_swh_max_rel_change_5:-79.7456 | swh_max_ma_3:1.8783,anom_swh_max_rel_change_5:-77.9144 | swh_max_ma_3:1.8604,anom_swh_max_rel_change_5:-72.9491 | swh_max_ma_3:1.8842
112,(anom_swh_max_abs_change_5_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,2,6,0.7287671232876712,0.459607509118763,0.38346623181868617,0.41374703917590133,0.07029591012940939,0.07388747523432065,0.05557057624182411,0.050797090301318654,anom_swh_max_abs_change_5_swan + anom_swh_max_rel_change_3_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_abs_change_5:0.0097 | anom_swh_max_rel_change_3:-51.206,anom_swh_max_abs_change_5:0.0189 | anom_swh_max_rel_change_3:-90.9491,anom_swh_max_abs_change_5:0.1287 | anom_swh_max_rel_change_3:-78.0946,anom_swh_max_abs_change_5:0.0066 | anom_swh_max_rel_change_3:-40.2923,anom_swh_max_abs_change_5:0.129 | anom_swh_max_rel_change_3:-40.0503,anom_swh_max_abs_change_5:0.4072 | anom_swh_max_rel_change_3:-70.4301,anom_swh_max_abs_change_5:0.1167 | anom_swh_max_rel_change_3:-61.8371
81,(anom_swh_max_abs_change_3_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,2,6,0.7552511415525114,0.5122691195020468,0.35538778978648916,0.4134780962049747,0.04117698746153604,0.132218755268697,0.07483594805179121,0.08255917363107149,anom_swh_max_abs_change_3_swan + anom_swh_max_rel_change_7_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_rel_change_7_swan,anom_swh_max_abs_change_3:0.0922 | anom_swh_max_rel_change_7:-88.0256,anom_swh_max_abs_change_3:0.2146 | anom_swh_max_rel_change_7:-99.1493,anom_swh_max_abs_change_3:0.2155 | anom_swh_max_rel_change_7:-56.974,anom_swh_max_abs_change_3:0.0079 | anom_swh_max_rel_change_7:-87.5037,anom_swh_max_abs_change_3:0.2245 | anom_swh_max_rel_change_7:-88.0363,anom_swh_max_abs_change_3:-0.0051 | anom_swh_max_rel_change_7:56.1656,anom_swh_max_abs_change_3:0.1249 | anom_swh_max_rel_change_7:-60.5872
404,(anom_swh_max_rel_change_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,2,6,0.7429223744292237,0.48321755577084063,0.37365112838553416,0.41341632733048134,0.04717361299868167,0.08010149097606271,0.08011400777116201,0.056591652348489965,anom_swh_max_rel_change_7_swan + swh_max_rel_change_14_swan,anom_swh_max_rel_change_7_swan,swh_max_rel_change_14_swan,anom_swh_max_rel_change_7:-58.7721 | swh_max_rel_change_14:10.2807,anom_swh_max_rel_change_7:-65.269 | swh_max_rel_change_14:1.3362,anom_swh_max_rel_change_7:-87.3368 | swh_max_rel_change_14:0.8413,anom_swh_max_rel_change_7:-87.5037 | swh_max_rel_change_14:7.542,anom_swh_max_rel_change_7:17.8488 | swh_max_rel_change_14:8.1542,anom_swh_max_rel_change_7:20.0241 | swh_max_rel_change_14:7.7382,anom_swh_max_rel_change_7:-43.5014 | swh_max_rel_change_14:5.9821
584,(swh_max_ma_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,2,6,0.7351598173515982,0.4544756534139644,0.37975359654012547,0.41318280188559336,0.05238221150575338,0.07133877358050689,0.0663823650478327,0.06773838312742468,swh_max_ma_14_swan + swh_max_trend_14_swan,swh_max_ma_14_swan,swh_max_trend_14_swan,swh_max_ma_14:1.9307 | swh_max_trend_14:0.0033,swh_max_ma_14:1.8683 | swh_max_trend_14:0.0028,swh_max_ma_14:1.893 | swh_max_trend_14:0.0112,swh_max_ma_14:1.9039 | swh_max_trend_14:0.0014,swh_max_ma_14:1.9112 | swh_max_trend_14:0.0012,swh_max_ma_14:1.8891 | swh_max_trend_14:0.0219,swh_max_ma_14:1.8994 | swh_max_trend_14:0.007
372,(anom_swh_max_rel_change_5_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,2,6,0.7493150684931505,0.4906416053999438,0.36400989192159733,0.41313909597484394,0.046649149148531965,0.04254099125551924,0.0808534485533268,0.06256161188250112,anom_swh_max_rel_change_5_swan + swh_max_abs_change_14_swan,anom_swh_max_rel_change_5_swan,swh_max_abs_change_14_swan,anom_swh_max_rel_change_5:-48.1386 | swh_max_abs_change_14:0.17,anom_swh_max_rel_change_5:-57.9475 | swh_max_abs_change_14:0.0237,anom_swh_max_rel_change_5:-52.3711 | swh_max_abs_change_14:0.2735,anom_swh_max_rel_change_5:-50.3443 | swh_max_abs_change_14:0.135,anom_swh_max_rel_change_5:-4.4365 | swh_max_abs_change_14:0.005,anom_swh_max_rel_change_5:133.6461 | swh_max_abs_change_14:-0.0025,anom_swh_max_rel_change_5:-13.2653 | swh_max_abs_change_14:0.1008
79,(anom_swh_max_abs_change_3_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,2,6,0.745662100456621,0.5126347384690343,0.36212445118744424,0.41306989079705453,0.040060524256675535,0.18161917974709077,0.0283952783320254,0.06741670240410867,anom_swh_max_abs_change_3_swan + anom_swh_max_rel_change_3_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_abs_change_3:-0.0034 | anom_swh_max_rel_change_3:-51.206,anom_swh_max_abs_change_3:0.102 | anom_swh_max_rel_change_3:-90.9491,anom_swh_max_abs_change_3:0.2155 | anom_swh_max_rel_change_3:-78.0946,anom_swh_max_abs_change_3:0.0079 | anom_swh_max_rel_change_3:33.6217,anom_swh_max_abs_change_3:-0.0018 | anom_swh_max_rel_change_3:4.8297,anom_swh_max_abs_change_3:-0.0051 | anom_swh_max_rel_change_3:-37.4072,anom_swh_max_abs_change_3:0.0525 | anom_swh_max_rel_change_3:-36.5343
381,(anom_swh_max_rel_change_5_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,2,6,0.7401826484018265,0.4698475956418157,0.3738157171643159,0.4120012641124137,0.053229162669258895,0.036360676082439466,0.08181331304363239,0.06337501247620586,anom_swh_max_rel_change_5_swan + swh_max_rel_change_14_swan,anom_swh_max_rel_change_5_swan,swh_max_rel_change_14_swan,anom_swh_max_rel_change_5:-48.1386 | swh_max_rel_change_14:10.2807,anom_swh_max_rel_change_5:-57.9475 | swh_max_rel_change_14:1.3362,anom_swh_max_rel_change_5:-52.3711 | swh_max_rel_change_14:0.8413,anom_swh_max_rel_change_5:-50.3443 | swh_max_rel_change_14:-0.1906,anom_swh_max_rel_change_5:-4.4365 | swh_max_rel_change_14:0.2424,anom_swh_max_rel_change_5:133.6461 | swh_max_rel_change_14:-0.139,anom_swh_max_rel_change_5:-13.2653 | swh_max_rel_change_14:2.0618
321,(anom_swh_max_rel_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,2,6,0.7351598173515982,0.4593920202589201,0.37787688575835104,0.4117106466122881,0.039311859817408014,0.07888115460788651,0.04284896023617272,0.04546369312536847,anom_swh_max_rel_change_14_swan + anom_swh_max_trend_5_swan,anom_swh_max_rel_change_14_swan,anom_swh_max_trend_5_swan,anom_swh_max_rel_change_14:-64.7016 | anom_swh_max_trend_5:0.0012,anom_swh_max_rel_change_14:-98.1203 | anom_swh_max_trend_5:0.0322,anom_swh_max_rel_change_14:-91.2041 | anom_swh_max_trend_5:0.0653,anom_swh_max_rel_change_14:-93.4511 | anom_swh_max_trend_5:0.0022,anom_swh_max_rel_change_14:-96.0411 | anom_swh_max_trend_5:0.065,anom_swh_max_rel_change_14:-63.9655 | anom_swh_max_trend_5:0.0297,anom_swh_max_rel_change_14:-84.5806 | anom_swh_max_trend_5:0.0326
387,(anom_swh_max_rel_change_5_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,6,0.7324200913242009,0.47166656647557476,0.3810986772689997,0.4110191462601232,0.046134542247726354,0.11940212008225362,0.053478109409957404,0.0465319382336289,anom_swh_max_rel_change_5_swan + swh_max_trend_3_swan,anom_swh_max_rel_change_5_swan,swh_max_trend_3_swan,anom_swh_max_rel_change_5:-81.2101 | swh_max_trend_3:-0.015,anom_swh_max_rel_change_5:-94.4302 | swh_max_trend_3:-0.0112,anom_swh_max_rel_change_5:-86.4922 | swh_max_trend_3:0.0997,anom_swh_max_rel_change_5:-50.3443 | swh_max_trend_3:-0.0112,anom_swh_max_rel_change_5:-4.4365 | swh_max_trend_3:0.1,anom_swh_max_rel_change_5:-44.3043 | swh_max_trend_3:0.0362,anom_swh_max_rel_change_5:-60.2029 | swh_max_trend_3:0.0331
325,(anom_swh_max_rel_change_14_swan > t1) AND (swh_max_abs_change_5_swan > t2),and,2,6,0.7200913242009133,0.4412114152362143,0.390189685442671,0.41077184677382933,0.06516895233122422,0.06397724521181133,0.03216327048756532,0.03124274382340636,anom_swh_max_rel_change_14_swan + swh_max_abs_change_5_swan,anom_swh_max_rel_change_14_swan,swh_max_abs_change_5_swan,anom_swh_max_rel_change_14:-96.8243 | swh_max_abs_change_5:0.0413,anom_swh_max_rel_change_14:-98.1203 | swh_max_abs_change_5:0.0225,anom_swh_max_rel_change_14:-91.2041 | swh_max_abs_change_5:0.14,anom_swh_max_rel_change_14:-93.4511 | swh_max_abs_change_5:0.0175,anom_swh_max_rel_change_14:-96.0411 | swh_max_abs_change_5:0.139,anom_swh_max_rel_change_14:-93.7963 | swh_max_abs_change_5:0.2755,anom_swh_max_rel_change_14:-94.9062 | swh_max_abs_change_5:0.106
111,(anom_swh_max_abs_change_5_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,2,6,0.717351598173516,0.4271564152857059,0.3986442179597534,0.41066827478741913,0.051436283796950935,0.03587388986722423,0.040427671739293757,0.028784540709757864,anom_swh_max_abs_change_5_swan + anom_swh_max_rel_change_14_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_rel_change_14_swan,anom_swh_max_abs_change_5:0.0097 | anom_swh_max_rel_change_14:-96.8243,anom_swh_max_abs_change_5:0.1415 | anom_swh_max_rel_change_14:-98.1203,anom_swh_max_abs_change_5:0.0074 | anom_swh_max_rel_change_14:-91.2041,anom_swh_max_abs_change_5:0.0066 | anom_swh_max_rel_change_14:-93.4511,anom_swh_max_abs_change_5:0.129 | anom_swh_max_rel_change_14:-96.0411,anom_swh_max_abs_change_5:0.2594 | anom_swh_max_rel_change_14:-93.7963,anom_swh_max_abs_change_5:0.0923 | anom_swh_max_rel_change_14:-94.9062
402,(anom_swh_max_rel_change_7_swan > t1) AND (swh_max_ma_5_swan > t2),and,2,6,0.7369863013698631,0.464614621753428,0.3820264954916448,0.4103288920141317,0.05587966590238666,0.04552462562754966,0.11027876473350728,0.07887921737979287,anom_swh_max_rel_change_7_swan + swh_max_ma_5_swan,anom_swh_max_rel_change_7_swan,swh_max_ma_5_swan,anom_swh_max_rel_change_7:-88.0256 | swh_max_ma_5:2.0326,anom_swh_max_rel_change_7:-99.1493 | swh_max_ma_5:1.8725,anom_swh_max_rel_change_7:-87.3368 | swh_max_ma_5:1.8885,anom_swh_max_rel_change_7:-87.5037 | swh_max_ma_5:1.8972,anom_swh_max_rel_change_7:-88.0363 | swh_max_ma_5:1.9045,anom_swh_max_rel_change_7:56.1656 | swh_max_ma_5:1.879,anom_swh_max_rel_change_7:-65.6477 | swh_max_ma_5:1.9124
398,(anom_swh_max_rel_change_7_swan > t1) AND (swh_max_abs_change_7_swan > t2),and,2,6,0.7579908675799087,0.5273291254454059,0.34412042016045313,0.40980063980192377,0.04444965670735326,0.09145350436637183,0.061774332596614474,0.04638265561821791,anom_swh_max_rel_change_7_swan + swh_max_abs_change_7_swan,anom_swh_max_rel_change_7_swan,swh_max_abs_change_7_swan,anom_swh_max_rel_change_7:-13.4256 | swh_max_abs_change_7:0.1645,anom_swh_max_rel_change_7:-99.1493 | swh_max_abs_change_7:0.0225,anom_swh_max_rel_change_7:-56.974 | swh_max_abs_change_7:0.265,anom_swh_max_rel_change_7:-87.5037 | swh_max_abs_change_7:0.0125,anom_swh_max_rel_change_7:17.8488 | swh_max_abs_change_7:0.1425,anom_swh_max_rel_change_7:20.0241 | swh_max_abs_change_7:0.1435,anom_swh_max_rel_change_7:-36.53 | swh_max_abs_change_7:0.1251
314,(anom_swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,6,0.7287671232876712,0.45332288789134784,0.37760331332756863,0.409359046382721,0.06068766292542887,0.09272248223963195,0.04169653134091663,0.05464982972310838,anom_swh_max_ma_7_swan + swh_max_trend_7_swan,anom_swh_max_ma_7_swan,swh_max_trend_7_swan,anom_swh_max_ma_7:0.179 | swh_max_trend_7:0.0029,anom_swh_max_ma_7:0.1315 | swh_max_trend_7:0.0041,anom_swh_max_ma_7:0.1572 | swh_max_trend_7:0.0501,anom_swh_max_ma_7:0.1578 | swh_max_trend_7:0.004,anom_swh_max_ma_7:0.1559 | swh_max_trend_7:0.0041,anom_swh_max_ma_7:0.1476 | swh_max_trend_7:0.0247,anom_swh_max_ma_7:0.1548 | swh_max_trend_7:0.015
295,(anom_swh_max_ma_7_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,2,6,0.7474885844748859,0.49964895717227137,0.3546741980459089,0.40909216417516675,0.04922408315638054,0.1106240361604767,0.0532180248542124,0.051439387665989114,anom_swh_max_ma_7_swan + anom_swh_max_trend_5_swan,anom_swh_max_ma_7_swan,anom_swh_max_trend_5_swan,anom_swh_max_ma_7:0.179 | anom_swh_max_trend_5:0.0837,anom_swh_max_ma_7:0.1315 | anom_swh_max_trend_5:0.0322,anom_swh_max_ma_7:0.1572 | anom_swh_max_trend_5:0.0012,anom_swh_max_ma_7:0.1578 | anom_swh_max_trend_5:0.0022,anom_swh_max_ma_7:0.1559 | anom_swh_max_trend_5:0.0014,anom_swh_max_ma_7:0.1476 | anom_swh_max_trend_5:0.0297,anom_swh_max_ma_7:0.1548 | anom_swh_max_trend_5:0.0251
358,(anom_swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,2,6,0.723744292237443,0.4598943754569469,0.38311979296955273,0.4088437921348087,0.058062731871166263,0.14715894129602528,0.03882175106522392,0.07316641421163722,anom_swh_max_rel_change_3_swan + swh_max_rel_change_3_swan,anom_swh_max_rel_change_3_swan,swh_max_rel_change_3_swan,anom_swh_max_rel_change_3:-51.206 | swh_max_rel_change_3:-0.4961,anom_swh_max_rel_change_3:-90.9491 | swh_max_rel_change_3:0.1433,anom_swh_max_rel_change_3:-0.0595 | swh_max_rel_change_3:6.6468,anom_swh_max_rel_change_3:-40.2923 | swh_max_rel_change_3:0.432,anom_swh_max_rel_change_3:-40.0503 | swh_max_rel_change_3:6.298,anom_swh_max_rel_change_3:-37.4072 | swh_max_rel_change_3:-0.4959,anom_swh_max_rel_change_3:-43.3274 | swh_max_rel_change_3:2.088
14,anom_swh_max_trend_14_swan > threshold,single,1,6,0.6059360730593607,0.32514460613410673,0.5555513805750394,0.40883980787922436,0.05353382282438784,0.04396963589311305,0.0445430125104225,0.04042256857239947,anom_swh_max_trend_14_swan,anom_swh_max_trend_14_swan,,anom_swh_max_trend_14:0.0087,anom_swh_max_trend_14:0.0017,anom_swh_max_trend_14:0.0107,anom_swh_max_trend_14:0.0008,anom_swh_max_trend_14:0.0007,anom_swh_max_trend_14:0.0212,anom_swh_max_trend_14:0.0073
359,(anom_swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,6,0.7214611872146119,0.4318876400462719,0.3881954284825098,0.40815637962095,0.05866824747524756,0.05775711006138412,0.04646408417020254,0.049787681089701843,anom_swh_max_rel_change_3_swan + swh_max_rel_change_5_swan,anom_swh_max_rel_change_3_swan,swh_max_rel_change_5_swan,anom_swh_max_rel_change_3:-51.206 | swh_max_rel_change_5:2.0987,anom_swh_max_rel_change_3:-90.9491 | swh_max_rel_change_5:1.1006,anom_swh_max_rel_change_3:-78.0946 | swh_max_rel_change_5:7.8794,anom_swh_max_rel_change_3:-40.2923 | swh_max_rel_change_5:0.9124,anom_swh_max_rel_change_3:-40.0503 | swh_max_rel_change_5:0.9078,anom_swh_max_rel_change_3:-70.4301 | swh_max_rel_change_5:15.8173,anom_swh_max_rel_change_3:-61.8371 | swh_max_rel_change_5:4.7861
379,(anom_swh_max_rel_change_5_swan > t1) AND (swh_max_ma_5_swan > t2),and,2,6,0.7173515981735159,0.43138542255923223,0.40154237092276673,0.4079366949865843,0.05084921337836888,0.10727287764967086,0.10498841893990156,0.08465407225285171,anom_swh_max_rel_change_5_swan + swh_max_ma_5_swan,anom_swh_max_rel_change_5_swan,swh_max_ma_5_swan,anom_swh_max_rel_change_5:-81.2101 | swh_max_ma_5:2.125,anom_swh_max_rel_change_5:-94.4302 | swh_max_ma_5:1.8725,anom_swh_max_rel_change_5:-86.4922 | swh_max_ma_5:1.8885,anom_swh_max_rel_change_5:-85.095 | swh_max_ma_5:1.8972,anom_swh_max_rel_change_5:-79.7456 | swh_max_ma_5:1.9045,anom_swh_max_rel_change_5:-77.9144 | swh_max_ma_5:1.879,anom_swh_max_rel_change_5:-84.1479 | swh_max_ma_5:1.9278
397,(anom_swh_max_rel_change_7_swan > t1) AND (swh_max_abs_change_5_swan > t2),and,2,6,0.7461187214611873,0.47906543400177487,0.35744548806646614,0.40771476224496356,0.03912045660384274,0.06873136498249716,0.05166762727956502,0.052523720941419876,anom_swh_max_rel_change_7_swan + swh_max_abs_change_5_swan,anom_swh_max_rel_change_7_swan,swh_max_abs_change_5_swan,anom_swh_max_rel_change_7:-58.7721 | swh_max_abs_change_5:0.0413,anom_swh_max_rel_change_7:-99.1493 | swh_max_abs_change_5:0.15,anom_swh_max_rel_change_7:-87.3368 | swh_max_abs_change_5:0.14,anom_swh_max_rel_change_7:-56.2323 | swh_max_abs_change_5:0.0175,anom_swh_max_rel_change_7:17.8488 | swh_max_abs_change_5:0.0175,anom_swh_max_rel_change_7:-53.9244 | swh_max_abs_change_5:0.2755,anom_swh_max_rel_change_7:-56.261 | swh_max_abs_change_5:0.107
