rule_idx,rule_name,rule_type,fold,anom_swh_max_abs_change_14_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_ma_14_swan,anom_swh_max_ma_2_swan,anom_swh_max_ma_3_swan,anom_swh_max_ma_5_swan,anom_swh_max_ma_7_swan,anom_swh_max_rel_change_14_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_rel_change_5_swan,anom_swh_max_rel_change_7_swan,anom_swh_max_swan,anom_swh_max_trend_14_swan,anom_swh_max_trend_3_swan,anom_swh_max_trend_5_swan,anom_swh_max_trend_7_swan,swh_max_abs_change_14_swan,swh_max_abs_change_3_swan,swh_max_abs_change_5_swan,swh_max_abs_change_7_swan,swh_max_ma_14_swan,swh_max_ma_2_swan,swh_max_ma_3_swan,swh_max_ma_5_swan,swh_max_ma_7_swan,swh_max_rel_change_14_swan,swh_max_rel_change_3_swan,swh_max_rel_change_5_swan,swh_max_rel_change_7_swan,swh_max_swan,swh_max_trend_14_swan,swh_max_trend_3_swan,swh_max_trend_5_swan,swh_max_trend_7_swan
32,swh_max_trend_14_swan > threshold,single,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020008780197802178,,,
32,swh_max_trend_14_swan > threshold,single,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010579122637362617,,,
32,swh_max_trend_14_swan > threshold,single,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011895571428571,,,
32,swh_max_trend_14_swan > threshold,single,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028708783516483448,,,
33,swh_max_trend_3_swan > threshold,single,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09874994999999999,,
33,swh_max_trend_3_swan > threshold,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0112499999999999,,
33,swh_max_trend_3_swan > threshold,single,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03499999999999994,,
33,swh_max_trend_3_swan > threshold,single,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03625,,
33,swh_max_trend_3_swan > threshold,single,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17900004000000003,,
33,swh_max_trend_3_swan > threshold,single,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13375,,
34,swh_max_trend_5_swan > threshold,single,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034300013999999976,
34,swh_max_trend_5_swan > threshold,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03730000399999992,
34,swh_max_trend_5_swan > threshold,single,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06934998999999996,
34,swh_max_trend_5_swan > threshold,single,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018750149999999,
34,swh_max_trend_5_swan > threshold,single,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034300032000000015,
34,swh_max_trend_5_swan > threshold,single,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11444997800000005,
35,swh_max_trend_7_swan > threshold,single,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0332142821428571
35,swh_max_trend_7_swan > threshold,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004062505357142801
35,swh_max_trend_7_swan > threshold,single,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500892821428571
35,swh_max_trend_7_swan > threshold,single,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00401785892857135
35,swh_max_trend_7_swan > threshold,single,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041071571428571
35,swh_max_trend_7_swan > threshold,single,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0809821642857142
36,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_3_swan > t2),and,0,0.14767186393749976,0.09217708293750008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_3_swan > t2),and,1,0.12919279570833317,0.10198958833333327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_3_swan > t2),and,2,-0.0126303333333331,0.21548186114583304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_3_swan > t2),and,3,-0.024570420312499598,0.0078905489583336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_3_swan > t2),and,4,-0.0115625,0.10626041083333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_3_swan > t2),and,5,-0.01677078229166665,0.2974217854166663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_5_swan > t2),and,0,0.14767186393749976,,0.12664062729166684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_5_swan > t2),and,1,0.12919279570833317,,0.0188801916666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_5_swan > t2),and,2,0.34492192291666623,,0.12872911379166657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_5_swan > t2),and,3,-0.024570420312499598,,0.0066144781249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_5_swan > t2),and,4,-0.0115625,,0.12899990454166638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_5_swan > t2),and,5,-0.01677078229166665,,0.503815082916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_7_swan > t2),and,0,0.0264583324999999,,,0.15559886937499964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_7_swan > t2),and,1,0.12919279570833317,,,0.0401563588541665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_7_swan > t2),and,2,0.34492192291666623,,,0.0223828671874998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_7_swan > t2),and,3,0.11734367187499968,,,0.0176822812499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_7_swan > t2),and,4,-0.0115625,,,0.01639327708333295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_abs_change_7_swan > t2),and,5,-0.01677078229166665,,,0.26423414437500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_14_swan > t2),and,0,0.0264583324999999,,,,0.1876097674553571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_14_swan > t2),and,1,-0.0210937994270831,,,,0.19355951723214274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_14_swan > t2),and,2,-0.0126303333333331,,,,0.1712648883258928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_14_swan > t2),and,3,0.3574869953125001,,,,0.17019252100446425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_14_swan > t2),and,4,-0.0115625,,,,0.1644438317485118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_14_swan > t2),and,5,-0.01677078229166665,,,,0.16314176055059515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_2_swan > t2),and,0,0.0264583324999999,,,,,0.1527863671874997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_2_swan > t2),and,1,0.12919279570833317,,,,,0.0991406708333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_2_swan > t2),and,2,0.34492192291666623,,,,,0.2179609711354166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_2_swan > t2),and,3,-0.024570420312499598,,,,,0.13600255239583314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_2_swan > t2),and,4,-0.0115625,,,,,0.1370051645833331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_2_swan > t2),and,5,-0.01677078229166665,,,,,0.30692704872395776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_3_swan > t2),and,0,0.0264583324999999,,,,,,0.1569444476388888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_3_swan > t2),and,1,0.12919279570833317,,,,,,0.10731769432291646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_3_swan > t2),and,2,0.2782864779166666,,,,,,0.1390278128472219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_3_swan > t2),and,3,-0.024570420312499598,,,,,,0.1455642205208329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_3_swan > t2),and,4,-0.0115625,,,,,,0.1467621486111106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_3_swan > t2),and,5,-0.01677078229166665,,,,,,0.2144391978402777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_5_swan > t2),and,0,0.0264583324999999,,,,,,,0.2361760582916665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_5_swan > t2),and,1,0.12919279570833317,,,,,,,0.11563019239583344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_5_swan > t2),and,2,-0.0126303333333331,,,,,,,0.1470729145833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_5_swan > t2),and,3,0.3574869953125001,,,,,,,0.15122655428125015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_5_swan > t2),and,4,-0.0115625,,,,,,,0.1517551504375002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_5_swan > t2),and,5,-0.01677078229166665,,,,,,,0.14127863773958332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_7_swan > t2),and,0,0.0264583324999999,,,,,,,,0.1789955349702381,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_7_swan > t2),and,1,0.12919279570833317,,,,,,,,0.13146763407738085,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_7_swan > t2),and,2,-0.0126303333333331,,,,,,,,0.2873534217023808,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_7_swan > t2),and,3,0.3574869953125001,,,,,,,,0.1578143420982142,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_7_swan > t2),and,4,-0.0115625,,,,,,,,0.1559412394940475,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_ma_7_swan > t2),and,5,-0.01677078229166665,,,,,,,,0.14763950848214275,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,0,0.0264583324999999,,,,,,,,,21.652344241024917,,,,,,,,,,,,,,,,,,,,,,,,,,
44,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,1,-0.0210937994270831,,,,,,,,,-98.1202842639617,,,,,,,,,,,,,,,,,,,,,,,,,,
44,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,2,-0.0126303333333331,,,,,,,,,-15.887603534120487,,,,,,,,,,,,,,,,,,,,,,,,,,
44,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,3,-0.024570420312499598,,,,,,,,,-24.115578652257412,,,,,,,,,,,,,,,,,,,,,,,,,,
44,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,4,-0.0115625,,,,,,,,,7.354620941258118,,,,,,,,,,,,,,,,,,,,,,,,,,
44,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_14_swan > t2),and,5,-0.01677078229166665,,,,,,,,,-23.01758556203275,,,,,,,,,,,,,,,,,,,,,,,,,,
45,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,0,0.0264583324999999,,,,,,,,,,-81.28174072792898,,,,,,,,,,,,,,,,,,,,,,,,,
45,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,1,0.12919279570833317,,,,,,,,,,-90.94913299574014,,,,,,,,,,,,,,,,,,,,,,,,,
45,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,2,0.2782864779166666,,,,,,,,,,-45.6461096871445,,,,,,,,,,,,,,,,,,,,,,,,,
45,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,-40.292253623114625,,,,,,,,,,,,,,,,,,,,,,,,,
45,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,4,-0.0115625,,,,,,,,,,-40.05025881826662,,,,,,,,,,,,,,,,,,,,,,,,,
45,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_3_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,-37.407226333655686,,,,,,,,,,,,,,,,,,,,,,,,,
46,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_5_swan > t2),and,0,0.0264583324999999,,,,,,,,,,,-48.13858890938191,,,,,,,,,,,,,,,,,,,,,,,,
46,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_5_swan > t2),and,1,-0.0210937994270831,,,,,,,,,,,-57.947491965778205,,,,,,,,,,,,,,,,,,,,,,,,
46,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_5_swan > t2),and,2,-0.0126303333333331,,,,,,,,,,,-52.3711127505039,,,,,,,,,,,,,,,,,,,,,,,,
46,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_5_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,-50.3442857789173,,,,,,,,,,,,,,,,,,,,,,,,
46,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_5_swan > t2),and,4,-0.0115625,,,,,,,,,,,-4.43653458089584,,,,,,,,,,,,,,,,,,,,,,,,
46,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_5_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,133.64613291395892,,,,,,,,,,,,,,,,,,,,,,,,
47,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,0,0.0264583324999999,,,,,,,,,,,,-88.02555583735743,,,,,,,,,,,,,,,,,,,,,,,
47,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,1,-0.0210937994270831,,,,,,,,,,,,-65.26895762605217,,,,,,,,,,,,,,,,,,,,,,,
47,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,2,-0.0126303333333331,,,,,,,,,,,,-56.97396051620656,,,,,,,,,,,,,,,,,,,,,,,
47,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,,-87.50372255647125,,,,,,,,,,,,,,,,,,,,,,,
47,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,4,-0.0115625,,,,,,,,,,,,17.84878298396529,,,,,,,,,,,,,,,,,,,,,,,
47,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_rel_change_7_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,20.02409711240978,,,,,,,,,,,,,,,,,,,,,,,
48,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_swan > t2),and,0,0.0264583324999999,,,,,,,,,,,,,0.1343229114583333,,,,,,,,,,,,,,,,,,,,,,
48,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_swan > t2),and,1,-0.0210937994270831,,,,,,,,,,,,,0.3043697589583333,,,,,,,,,,,,,,,,,,,,,,
48,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_swan > t2),and,2,-0.0126303333333331,,,,,,,,,,,,,0.3277604368749996,,,,,,,,,,,,,,,,,,,,,,
48,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,,,0.33109372145833327,,,,,,,,,,,,,,,,,,,,,,
48,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_swan > t2),and,4,-0.0115625,,,,,,,,,,,,,0.1241666781250001,,,,,,,,,,,,,,,,,,,,,,
48,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,,0.3823242111979166,,,,,,,,,,,,,,,,,,,,,,
49,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_14_swan > t2),and,0,0.14767186393749976,,,,,,,,,,,,,,0.0017824502312270502,,,,,,,,,,,,,,,,,,,,,
49,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_14_swan > t2),and,1,0.12919279570833317,,,,,,,,,,,,,,0.0017494846657509,,,,,,,,,,,,,,,,,,,,,
49,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_14_swan > t2),and,2,0.34492192291666623,,,,,,,,,,,,,,0.0017380068025412,,,,,,,,,,,,,,,,,,,,,
49,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_14_swan > t2),and,3,0.3574869953125001,,,,,,,,,,,,,,0.0007633379853479,,,,,,,,,,,,,,,,,,,,,
49,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_14_swan > t2),and,4,0.1326979654166668,,,,,,,,,,,,,,0.0006727354278846,,,,,,,,,,,,,,,,,,,,,
49,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_14_swan > t2),and,5,0.123755296875,,,,,,,,,,,,,,0.009957096321428499,,,,,,,,,,,,,,,,,,,,,
50,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,0,0.0264583324999999,,,,,,,,,,,,,,,-0.0130468682291668,,,,,,,,,,,,,,,,,,,,
50,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,1,-0.0210937994270831,,,,,,,,,,,,,,,0.09270309437499985,,,,,,,,,,,,,,,,,,,,
50,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,2,-0.0126303333333331,,,,,,,,,,,,,,,0.03741925179166666,,,,,,,,,,,,,,,,,,,,
50,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,,,,,-0.00744138124999995,,,,,,,,,,,,,,,,,,,,
50,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,4,-0.0115625,,,,,,,,,,,,,,,0.0937968709375,,,,,,,,,,,,,,,,,,,,
50,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_3_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,,,,0.09481380065104157,,,,,,,,,,,,,,,,,,,,
51,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,0,0.14767186393749976,,,,,,,,,,,,,,,,0.06454111993124989,,,,,,,,,,,,,,,,,,,
51,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,1,0.12919279570833317,,,,,,,,,,,,,,,,0.032219792108333235,,,,,,,,,,,,,,,,,,,
51,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,2,-0.0126303333333331,,,,,,,,,,,,,,,,0.0834817712499999,,,,,,,,,,,,,,,,,,,
51,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,,,,,,0.0021679558385416502,,,,,,,,,,,,,,,,,,,
51,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,4,-0.0115625,,,,,,,,,,,,,,,,0.0013723901041666,,,,,,,,,,,,,,,,,,,
51,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,,,,,0.08469657466145827,,,,,,,,,,,,,,,,,,,
52,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,0,0.14767186393749976,,,,,,,,,,,,,,,,,0.0057645022470238,,,,,,,,,,,,,,,,,,
52,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,1,-0.0210937994270831,,,,,,,,,,,,,,,,,0.0047423683035714,,,,,,,,,,,,,,,,,,
52,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,2,0.34492192291666623,,,,,,,,,,,,,,,,,0.0028450659970237,,,,,,,,,,,,,,,,,,
52,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,3,0.11734367187499968,,,,,,,,,,,,,,,,,0.00402807845052075,,,,,,,,,,,,,,,,,,
52,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,4,-0.0115625,,,,,,,,,,,,,,,,,0.0028450659970237,,,,,,,,,,,,,,,,,,
52,(anom_swh_max_abs_change_14_swan > t1) AND (anom_swh_max_trend_7_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,,,,,,0.0753162212053571,,,,,,,,,,,,,,,,,,
53,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,0,0.14767186393749976,,,,,,,,,,,,,,,,,,0.16999991999999992,,,,,,,,,,,,,,,,,
53,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,1,-0.0210937994270831,,,,,,,,,,,,,,,,,,0.0237499500000002,,,,,,,,,,,,,,,,,
53,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,2,0.2782864779166666,,,,,,,,,,,,,,,,,,0.27350021999999985,,,,,,,,,,,,,,,,,
53,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,,,,,,,,0.2675000800000001,,,,,,,,,,,,,,,,,
53,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,4,-0.0115625,,,,,,,,,,,,,,,,,,0.4814999400000004,,,,,,,,,,,,,,,,,
53,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,,,,,,,0.37187502499999997,,,,,,,,,,,,,,,,,
54,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,0,0.0264583324999999,,,,,,,,,,,,,,,,,,,-0.01000010000000015,,,,,,,,,,,,,,,,
54,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,1,0.12919279570833317,,,,,,,,,,,,,,,,,,,0.0024999000000001,,,,,,,,,,,,,,,,
54,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,2,-0.0126303333333331,,,,,,,,,,,,,,,,,,,0.12149997999999979,,,,,,,,,,,,,,,,
54,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,3,-0.024570420312499598,,,,,,,,,,,,,,,,,,,0.0099999999999997,,,,,,,,,,,,,,,,
54,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,4,-0.0115625,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,
54,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,5,-0.01677078229166665,,,,,,,,,,,,,,,,,,,0.3275000000000001,,,,,,,,,,,,,,,,
55,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_5_swan > t2),and,0,0.14767186393749976,,,,,,,,,,,,,,,,,,,,0.1515000600000001,,,,,,,,,,,,,,,
55,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_abs_change_5_swan > t2),and,1,0.12919279570833317,,,,,,,,,,,,,,,,,,,,0.0224999999999999,,,,,,,,,,,,,,,
